file,emotion,face,AUS01,AUS02,AUS04,AUS05,AUS06,AUS07,AUS09,AUS10,AUS12,AUS14,AUS15,AUS17,AUS18,AUS20,AUS22,AUS23,AUS24,AUS25,AUS26,AUS27
vnyjuqrm_0.png,happy,0,0.25190163,0.26980096,0.24668133,0.26392707,0.5118009,0.0,0.53562784,0.8344734,1.0,0.82429713,0.62372994,0.38695076,0.48302922,1.0,0.5064161,0.73656666,0.15554151,0.060877882,0.55435705,0.7907388
vodveziq_1.png,happy,0,0.42612106,0.37643594,0.5285966,0.27882388,0.39142007,1.0,0.4819229,0.43058345,1.0,0.774952,0.79770654,0.36954305,0.42036614,0.0,0.3531625,0.25824523,0.79191804,0.19611421,0.4440883,0.82104874
vprjrejz_1.png,happy,0,0.3075301,0.2026605,0.4254311,0.29786128,0.44197503,1.0,0.36014643,0.8559672,1.0,0.46665037,0.7885314,0.30689904,0.4270997,0.0,0.317664,0.65926003,0.0037458532,0.030447187,0.6258981,0.3321453
vslacatp_1.png,happy,0,0.43576866,0.43716586,0.2471366,0.34486938,0.4288684,1.0,0.53303665,0.09628191,1.0,0.7222881,0.5629531,0.096076,0.4223929,0.0,0.19482292,0.3618939,0.3735129,0.040861223,0.118752204,0.8081045
vtgvoxcu_1.png,happy,0,0.45846748,0.21553366,0.4800214,0.27623788,0.7618821,1.0,0.64890975,0.7483966,0.0,0.9175525,0.43363822,0.7034838,0.2866869,1.0,0.2751843,0.17356016,0.9292714,0.06872199,0.05708844,0.6940177
vvzcscwe_1.png,happy,0,0.2961035,0.16881882,0.5574557,0.2446081,0.8517316,1.0,0.5452972,0.8924995,0.0,0.9354593,0.7508128,0.52723545,0.47628918,0.0,0.28861234,0.5076516,0.64719504,0.11592983,0.13169849,0.8523908
vzhlfqfe_1.png,happy,0,0.3269496,0.27864584,0.5802302,0.26979592,0.5354731,1.0,0.63972926,0.82299525,1.0,0.74139476,0.58642274,0.22435907,0.39835408,0.0,0.2803229,0.42000479,0.13348739,0.11867525,0.8383406,0.78784627
weshehqz_1.png,happy,0,0.34603277,0.43907994,0.37219122,0.33909446,0.8374743,0.0,0.6649603,0.60373414,0.0,0.9464039,0.83847827,0.45583984,0.30670652,1.0,0.30531543,0.17307475,0.57042575,0.046565913,0.26884696,0.6801882
wfjoqtws_1.png,happy,0,0.33430785,0.29786152,0.11720747,0.3172383,0.850341,0.0,0.3893213,0.917664,1.0,0.8504235,0.68177664,0.052184764,0.32505518,1.0,0.19969738,0.03414444,0.99977404,0.49083135,0.054360908,0.4851482
wgtwvtaa_1.png,happy,0,0.3393884,0.30122316,0.43657124,0.26465905,0.39642665,1.0,0.47212842,0.031579897,1.0,0.7618654,0.3166581,0.25506917,0.48270646,0.0,0.4270013,0.39722097,0.17505352,0.060970675,0.35032028,0.5831144
wjdmwbgh_1.png,happy,0,0.37552688,0.24528816,0.25279003,0.31859297,0.78767276,1.0,0.42113045,0.049262352,1.0,0.76781666,0.5597039,0.5089417,0.4242812,0.0,0.20422219,0.4145532,0.9754583,0.37681678,0.017318076,0.7556223
wjiwsidq_1.png,happy,0,0.4083717,0.4123094,0.45890203,0.28872126,0.58698046,1.0,0.51641226,0.78201735,0.0,0.66672176,0.6036128,0.28533193,0.46635443,1.0,0.61605656,0.47256857,0.28478175,0.07269129,0.45738283,0.8199396
woeyufyr_1.png,happy,0,0.32172573,0.29755354,0.13241936,0.2522691,0.68867236,1.0,0.23281245,0.92881703,1.0,0.8195294,0.775593,0.34899575,0.5281334,1.0,0.21387269,0.5277614,0.8744026,0.22471559,0.040651754,0.36673063
wtnaocdh_1.png,happy,0,0.3927612,0.30897492,0.33541065,0.29957107,0.44855917,1.0,0.4613824,0.028783055,0.0,0.6248803,0.6055795,0.21172409,0.5579181,0.0,0.5615858,0.39903736,0.12294866,0.051968608,0.36276242,0.42485642
wuylpcdn_1.png,happy,0,0.30754957,0.298987,0.5173286,0.27479437,0.3913961,0.0,0.53447944,0.16082452,0.0,0.65005225,0.70620227,0.23769327,0.52995545,0.0,0.36462462,0.686824,0.06753573,0.06392449,0.4485502,0.7260419
wxabzoac_1.png,happy,0,0.41913,0.2979443,0.4306763,0.2586385,0.6139602,1.0,0.5634097,0.09063671,0.0,0.90664613,0.6948967,0.43539396,0.45695513,0.0,0.4175583,0.39925772,0.38952073,0.025421413,0.22143033,0.60086405
wxhdmmfl_1.png,happy,0,0.30475962,0.36299592,0.35350457,0.27853316,0.5889497,1.0,0.49756882,0.18915802,1.0,0.92249906,0.8212475,0.2827945,0.43424627,1.0,0.44548318,0.28607234,0.55092627,0.09399065,0.46239024,0.6735506
xcbouyfl_1.png,happy,0,0.3533053,0.4190323,0.57342124,0.2988555,0.8709736,1.0,0.5719499,0.9843076,0.0,0.9284443,0.64852995,0.10846131,0.4356775,0.0,0.28137368,0.7065293,0.4658253,0.16876239,0.1454751,0.73052
xdxphgfz_1.png,happy,0,0.48060024,0.35081804,0.54305243,0.36488733,0.8560603,1.0,0.5692706,0.08963586,0.0,0.84859484,0.6070304,0.14108242,0.5793964,0.0,0.22017409,0.20574781,0.4681332,0.044506814,0.18541695,0.8011778
xhhlyvqt_1.png,happy,0,0.42191038,0.41407624,0.6227775,0.23769777,0.7942696,1.0,0.7261795,0.010469402,1.0,0.8597379,0.76074445,0.32561442,0.6081418,0.0,0.33604383,0.5275415,0.63645285,0.10415641,0.43516004,0.8197132
xjmueonv_0.png,happy,0,0.3384278,0.39468825,0.42471454,0.31711155,0.81822646,1.0,0.5547307,0.3921441,0.0,0.94805676,0.74990684,0.15653315,0.4012651,0.0,0.24895091,0.41200694,0.76860803,0.11080884,0.11815351,0.7234736
xokcuqid_1.png,happy,0,0.33653915,0.20080146,0.2765472,0.39381424,0.3292906,0.0,0.40215302,0.005234343,0.0,0.50578386,0.46553296,0.17877199,0.527094,0.0,0.4220668,0.55347264,0.11842771,0.04103928,0.49853137,0.5044253
xpsdszck_1.png,happy,0,0.3097552,0.2148871,0.24451582,0.31064722,0.8793651,1.0,0.5365777,0.8654622,1.0,0.9580261,0.8342824,0.12483009,0.4612155,0.0,0.41341063,0.4001248,0.8365052,0.08517054,0.43257335,0.79410905
xqiwznrb_1.png,happy,0,0.41357931,0.36642832,0.36902755,0.30308664,0.6784625,1.0,0.5627234,0.10252596,0.0,0.79407597,0.7795552,0.1780134,0.4387485,0.0,0.34356308,0.48772237,0.28718868,0.19059773,0.5064781,0.74158865
xromdsjh_1.png,happy,0,0.50647575,0.37648335,0.6540475,0.3825008,0.33526126,1.0,0.49605304,0.022303961,1.0,0.7241399,0.3540841,0.16133763,0.39461482,0.0,0.67217314,0.30842575,0.7339414,0.05086138,0.37990797,0.47143644
xsqrkgzo_1.png,happy,0,0.7173414,0.57368714,0.26408273,0.3188041,0.18531053,1.0,0.25200203,0.16320668,1.0,0.07896363,0.33438057,0.3065094,0.4788484,0.0,0.3993804,0.60488594,0.8775125,0.25203887,0.101570606,0.7795823
xtzgsbcq_1.png,happy,0,0.27899653,0.19556537,0.24298765,0.26944187,0.8141473,1.0,0.5466186,0.98125,0.0,0.9603418,0.8712594,0.26621056,0.40039483,1.0,0.47699392,0.3708694,0.96888673,0.15085492,0.1529006,0.45000267
xyrrbatz_1.png,happy,0,0.40487012,0.46848887,0.5684626,0.25127554,0.69085115,1.0,0.62621593,0.59981805,1.0,0.91596437,0.50102353,0.7344174,0.57799137,0.0,0.26163515,0.6028495,0.17012171,0.1006453,0.6184547,0.73283786
xytacbib_1.png,happy,0,0.26561114,0.38640797,0.25266114,0.27254036,0.43649474,1.0,0.48635712,0.50686747,1.0,0.71391845,0.71256524,0.33993995,0.43903333,0.0,0.40823314,0.3792512,0.016760608,0.10463308,0.6934606,0.75300103
xzufumhm_1.png,happy,0,0.33806428,0.25329128,0.304665,0.3164479,0.53013426,1.0,0.34833172,0.785897,1.0,0.4774471,0.40970427,0.16235672,0.43727607,0.0,0.34382257,0.39500818,0.04932783,0.038835812,0.44171575,0.49984664
yienbcvx_1.png,happy,0,0.36419642,0.26241797,0.50952476,0.37008497,0.50025076,1.0,0.5585063,0.080543034,0.0,0.7585038,0.5587651,0.19873767,0.46388415,0.0,0.3656221,0.36715212,0.7782844,0.050041657,0.40392035,0.4966023
yiudirqw_1.png,happy,0,0.46601245,0.33679256,0.6110103,0.2626865,0.6404489,1.0,0.5275476,0.82015944,1.0,0.73529476,0.7683725,0.114553615,0.43542984,0.0,0.26060426,0.29421055,0.8289479,0.12625112,0.16507466,0.7591755
ykxalqmm_1.png,happy,0,0.2682679,0.33092716,0.23597056,0.26269808,0.6778606,1.0,0.5004702,0.45174518,1.0,0.8340716,0.7550858,0.31901258,0.44544065,0.0,0.26707217,0.58616835,0.14493091,0.0931495,0.36790365,0.7459429
ylnfoweh_1.png,happy,0,0.33862582,0.2986049,0.6669002,0.2654662,0.53947806,1.0,0.48914662,0.93113154,1.0,0.7476732,0.5197863,0.15397358,0.39488655,1.0,0.20674416,0.3338141,0.78753644,0.17095636,0.5901684,0.8165556
ynilzpvb_1.png,happy,0,0.36374658,0.48705983,0.5482382,0.2517273,0.5066573,0.0,0.49556378,0.90269184,1.0,0.73989666,0.5178492,0.56784064,0.36832085,0.0,0.30116504,0.4017973,0.10800786,0.1924589,0.6466322,0.78675365
yuyuwyxm_1.png,happy,0,0.25868103,0.3798182,0.19970949,0.27741465,0.8934263,0.0,0.51810956,0.8681592,1.0,0.9328762,0.8360541,0.07492515,0.48549634,0.0,0.20108403,0.51941484,0.11321711,0.0802729,0.17758818,0.6783039
yyuuwyqb_1.png,happy,0,0.49952278,0.34109235,0.70661944,0.28175744,0.5120254,1.0,0.51966095,0.19047377,1.0,0.7809444,0.75122505,0.27181134,0.5390237,0.0,0.37836915,0.6024463,0.88004994,0.15684204,0.6923006,0.7870175
yzmmtjpz_1.png,happy,0,0.4429075,0.28080887,0.5986733,0.4601192,0.36655807,0.0,0.44077215,0.0028108414,0.0,0.40781462,0.3613762,0.13617036,0.52651715,0.0,0.45405746,0.51027495,0.0223437,0.054378852,0.06665978,0.11321575
yzyjxthk_1.png,happy,0,0.37444824,0.31452698,0.26226383,0.29042727,0.4570261,1.0,0.5572083,0.32404846,1.0,0.7288938,0.7377271,0.1643069,0.40075788,0.0,0.33692744,0.254897,0.07696676,0.2218675,0.29852483,0.7923292
zdohojvf_1.png,happy,0,0.52322215,0.42118287,0.3217409,0.34594807,0.8391267,1.0,0.43876758,0.3474693,1.0,0.9496513,0.7737153,0.12269672,0.5188914,0.0,0.17317982,0.31906074,0.67299116,0.19354856,0.16080813,0.78008413
zgahspqz_1.png,happy,0,0.39601737,0.2969811,0.10866381,0.43487477,0.24758016,0.0,0.12619302,0.11679834,1.0,0.47582003,0.41864285,0.17436455,0.4613829,0.0,0.5133536,0.46666175,0.7321432,0.0641984,0.036102306,0.06803048
zidjcukp_1.png,happy,0,0.3627894,0.35218793,0.25893238,0.36828056,0.4016401,0.0,0.41911465,0.0036571245,1.0,0.6319914,0.3029301,0.20305863,0.53405654,0.0,0.24747586,0.3148851,0.073427,0.050567344,0.26943737,0.28475147
zktbpypy_1.png,happy,0,0.3866543,0.37845212,0.3142659,0.28590006,0.8891798,1.0,0.57988864,0.3936224,1.0,0.9462408,0.7402209,0.112168714,0.43690822,1.0,0.1626087,0.24647161,0.62847227,0.12832877,0.20046228,0.75201255
zohegskm_1.png,happy,0,0.58518165,0.45900032,0.40333423,0.33126828,0.5583626,1.0,0.5417878,0.026729837,0.0,0.7215124,0.7362907,0.061356217,0.45023078,0.0,0.56830144,0.672254,0.07927434,0.12598607,0.8070866,0.8735811
zuvjdxns_1.png,happy,0,0.3903793,0.25011718,0.5178755,0.28368637,0.70092714,1.0,0.4388365,0.012469884,0.0,0.8134606,0.746448,0.15156415,0.418316,0.0,0.55973256,0.48843935,0.8327322,0.035415553,0.2392298,0.45495492
zwcrsfrs_1.png,happy,0,0.46271524,0.4089993,0.53467155,0.2568722,0.17952673,1.0,0.5552923,0.01198156,1.0,0.55935717,0.4806822,0.48961455,0.58173627,0.0,0.3724138,0.41036212,0.063065805,0.08263984,0.5805209,0.7783577
zzmfjgsq_1.png,happy,0,0.2892062,0.3143727,0.11535902,0.43208504,0.5214594,0.0,0.43275216,0.004752982,0.0,0.8019158,0.41535243,0.34487617,0.5032767,0.0,0.7106517,0.16050865,0.7331123,0.11863206,0.11378466,0.09754747
aeilinfy_2.png,sad,0,0.25163674,0.19115868,0.20017858,0.32730412,0.16430838,0.0,0.25451553,0.05698642,0.0,0.11499753,0.43821317,0.3465021,0.48076165,0.0,0.6446655,0.5059745,0.025426919,0.051951386,0.17428948,0.18890707
afznhpab_2.png,sad,0,0.31203696,0.26279345,0.3307323,0.3840624,0.11205212,0.0,0.23327608,0.24516165,0.0,0.13391365,0.5863727,0.39665622,0.44168755,0.0,0.3553777,0.46474364,0.121904284,0.11527272,0.08680652,0.061180726
bvntdzqu_2.png,sad,0,0.3435491,0.19715354,0.28463432,0.3045035,0.1582885,0.0,0.44630307,0.033774387,0.0,0.16035298,0.41791996,0.050703198,0.38846794,0.0,0.32225883,0.38930908,0.17430435,0.12656027,0.4899493,0.47991517
cdqfogby_2.png,sad,0,0.2548793,0.22322428,0.11335247,0.35249794,0.25640503,0.0,0.28053793,0.2444211,1.0,0.28492054,0.30017745,0.6165317,0.48998454,0.0,0.23171704,0.6603262,0.024002373,0.115702435,0.1741602,0.1920258
cndyrpdu_2.png,sad,0,0.4513102,0.31038418,0.5257261,0.3439316,0.1819371,1.0,0.30717254,0.057783436,1.0,0.07411056,0.15002866,0.34672037,0.4807969,0.0,0.2925419,0.3902591,0.019679101,0.06541809,0.048697386,0.15912023
csxxgjdz_2.png,sad,0,0.2741467,0.1607603,0.310972,0.31143847,0.22813392,0.0,0.26720592,0.07318027,1.0,0.24137524,0.495941,0.58183193,0.42502415,0.0,0.39195278,0.6815497,0.042817876,0.2435183,0.15750194,0.12860858
cuyqxoxd_2.png,sad,0,0.271882,0.17403175,0.3886293,0.31970388,0.28215805,0.0,0.42607343,0.09822222,1.0,0.29590765,0.6763843,0.23371163,0.35409677,1.0,0.24786974,0.52327394,0.051109325,0.074094795,0.1376598,0.09318109
dnervwdx_2.png,sad,0,0.35292608,0.37270036,0.39491093,0.24533807,0.27434358,1.0,0.28761944,0.9467975,1.0,0.09755152,0.2936804,0.18822156,0.33069444,0.0,0.5459923,0.49444965,0.023178833,0.2769642,0.4720569,0.29410282
duddtbnu_2.png,sad,0,0.23550968,0.20282991,0.28057635,0.31557372,0.2667576,1.0,0.2699107,0.067458645,0.0,0.14697939,0.38007197,0.1611451,0.47517627,0.0,0.4222811,0.39279342,0.3681293,0.07949957,0.36246127,0.4696622
eeulhctj_2.png,sad,0,0.25675386,0.23494376,0.8410261,0.29685223,0.2822931,1.0,0.26633626,0.10252466,0.0,0.26720878,0.5995432,0.11901614,0.4323097,0.0,0.41337717,0.72498447,0.18823199,0.15357026,0.40036914,0.24860312
eplbsirf_2.png,sad,0,0.5030104,0.38539252,0.33660406,0.5266462,0.12248589,0.0,0.16283424,0.051414892,0.0,0.049773175,0.53462666,0.26679596,0.2870285,0.0,0.6745101,0.41563833,0.27522078,0.3890362,0.029616833,0.10140277
eqwtvrhb_2.png,sad,0,0.30257556,0.43406212,0.49824014,0.25411484,0.5157994,0.0,0.58350563,0.61247504,1.0,0.54843014,0.5879838,0.6472156,0.50193787,0.0,0.38315552,0.64672077,0.09147002,0.22004384,0.47704226,0.23879601
ewwvwaos_2.png,sad,0,0.34807816,0.16596597,0.38385588,0.34883523,0.27904642,1.0,0.3525668,0.06549493,0.0,0.2199543,0.40181372,0.16942735,0.4372349,0.0,0.33040145,0.5492667,0.037186895,0.11290611,0.11949478,0.17783251
eyefyhiy_2.png,sad,0,0.43888178,0.2641502,0.5034315,0.33183143,0.15190512,0.0,0.23820116,0.043421846,1.0,0.10177569,0.31726202,0.66724944,0.37252352,0.0,0.38766462,0.3381017,0.016366538,0.42563513,0.15971136,0.14135988
ezzelsds_2.png,sad,0,0.39545268,0.37450758,0.36422884,0.26681632,0.5352644,1.0,0.56486154,0.20257516,0.0,0.61639166,0.6063577,0.44005474,0.5225708,0.0,0.37781322,0.4404019,0.0049861455,0.046298068,0.265262,0.7599741
ffaxcllw_2.png,sad,0,0.2743208,0.20765392,0.15166137,0.28154698,0.2971441,1.0,0.3441254,0.23100634,0.0,0.17361394,0.151428,0.2634939,0.2969522,0.0,0.48673585,0.34903452,0.08068362,0.1793189,0.86706495,0.37617943
fnsvcwih_2.png,sad,0,0.20378251,0.20792851,0.1380489,0.31697953,0.26233968,0.0,0.35911396,0.015617641,0.0,0.30288917,0.5637824,0.73983055,0.41732046,0.0,0.5232936,0.7290461,0.0031845977,0.119666,0.41578686,0.15940048
fombzuyo_2.png,sad,0,0.27492917,0.2455894,0.61172885,0.28527087,0.46130064,1.0,0.43647292,0.007372202,0.0,0.24936308,0.57438254,0.16760693,0.36218998,0.0,0.4523409,0.67474306,0.07314148,0.12603596,0.2023672,0.34468022
gkabzkph_2.png,sad,0,0.5164262,0.43431222,0.32760796,0.29524097,0.52923816,1.0,0.41343647,0.051963113,0.0,0.50575006,0.5072641,0.38197088,0.47961488,0.0,0.41452408,0.41937873,0.17405775,0.09085214,0.20683543,0.2727541
gpdmkkrw_2.png,sad,0,0.23490989,0.27271786,0.16494226,0.4541857,0.26569438,0.0,0.36181498,0.012504618,0.0,0.058912426,0.23190837,0.107152745,0.48342526,0.0,0.39166605,0.26315504,0.59609264,0.046580702,0.12284189,0.3347644
grifanin_2.png,sad,0,0.36482304,0.16946569,0.5255627,0.34955394,0.08639962,0.0,0.25919136,0.0043984796,0.0,0.043906037,0.37900558,0.29721597,0.45424,0.0,0.5227049,0.6094388,0.38837245,0.15464161,0.03787058,0.035440963
grxygkbq_2.png,sad,0,0.4181324,0.28511912,0.73663545,0.304514,0.32813802,0.0,0.49368474,0.081083536,0.0,0.22413866,0.39005017,0.4220016,0.49084535,1.0,0.36431846,0.48778838,0.611556,0.057417233,0.16356361,0.5117775
grzgrhmi_2.png,sad,0,0.21217932,0.15279531,0.5780315,0.35664606,0.612786,0.0,0.271741,0.0015992032,1.0,0.5213179,0.6107926,0.3320963,0.47480044,0.0,0.31573963,0.52967423,0.40894458,0.2154205,0.08511499,0.2469401
hpumlopa_2.png,sad,0,0.29222953,0.1986083,0.5028133,0.36749768,0.2858661,1.0,0.41281807,0.0052486113,0.0,0.29557598,0.38999802,0.21620694,0.4455263,0.0,0.6182939,0.33841994,0.18559812,0.09117888,0.15390927,0.21821411
hydwgfyb_2.png,sad,0,0.21167989,0.16347042,0.39133242,0.31928688,0.17567717,1.0,0.20006472,0.107673466,1.0,0.059967425,0.45730147,0.386829,0.546528,0.0,0.3419442,0.5399125,0.0603033,0.11828373,0.37908313,0.18478101
iiracepr_2.png,sad,0,0.45465124,0.17600486,0.38022497,0.33870658,0.4027982,1.0,0.2934698,0.13824134,1.0,0.21078487,0.34235024,0.63529027,0.4344794,0.0,0.39734086,0.4524122,0.7658966,0.27448982,0.21214412,0.46917245
iufxxcfc_2.png,sad,0,0.41636223,0.34155297,0.32872087,0.29555255,0.18872799,1.0,0.40230703,0.1311182,0.0,0.26552308,0.19521779,0.26243806,0.36165467,0.0,0.5378583,0.19928052,0.4070971,0.06406665,0.24780641,0.34482592
ixwfjxki_2.png,sad,0,0.44740322,0.23754904,0.19133687,0.28363985,0.50223315,0.0,0.4399335,0.12546785,1.0,0.37934455,0.68304485,0.5028697,0.49190468,0.0,0.41779274,0.71871215,0.0014027789,0.22621551,0.35740867,0.14836837
jadguepe_2.png,sad,0,0.27833188,0.1996822,0.6516828,0.31833762,0.1716004,0.0,0.43135008,0.0158252,1.0,0.07893034,0.3777164,0.21718489,0.3731192,0.0,0.49304858,0.58829606,0.0023597977,0.04122685,0.5337025,0.075954676
jfwuimqn_2.png,sad,0,0.32689288,0.15312447,0.22319517,0.3588958,0.26188415,0.0,0.34143916,0.15147053,1.0,0.15546772,0.2514437,0.33127406,0.49427477,0.0,0.29111883,0.5076452,0.15785551,0.1981894,0.14881186,0.25338265
jgihuaan_2.png,sad,0,0.33966467,0.20110054,0.6877268,0.30764753,0.19766241,0.0,0.43994346,0.011147729,0.0,0.19798164,0.29794437,0.14466004,0.5700426,0.0,0.3386309,0.39507088,0.024877418,0.057816405,0.070389435,0.19701618
jgxzvnam_2.png,sad,0,0.29934677,0.20482913,0.6097516,0.29338062,0.30075,0.0,0.40721658,0.051331528,1.0,0.48394936,0.49243438,0.042298507,0.31334743,1.0,0.45384866,0.5395876,0.0064841765,0.06076004,0.12709762,0.09438347
jhmztowv_2.png,sad,0,0.2658179,0.12456141,0.8208229,0.26867828,0.22791597,0.0,0.5224732,0.14452817,0.0,0.2672172,0.35276362,0.5242101,0.64365274,0.0,0.30400243,0.6945897,0.08668545,0.049418356,0.08831367,0.24511719
jsukccvo_2.png,sad,0,0.3689071,0.37758967,0.7810252,0.34023473,0.14507052,0.0,0.4182189,0.0033837878,0.0,0.04349969,0.25291732,0.31085998,0.48751828,0.0,0.6793968,0.49146134,0.000890903,0.19499266,0.8246698,0.10363572
kfhwaapb_2.png,sad,0,0.36073032,0.24376951,0.46000597,0.32454023,0.18559098,0.0,0.52781105,0.03504438,0.0,0.20526943,0.22610067,0.0538149,0.48306826,0.0,0.43983865,0.17148054,0.46397713,0.11963141,0.04836521,0.5596648
kigtlrxz_2.png,sad,0,0.3137014,0.32649195,0.57586825,0.28039217,0.35892802,0.0,0.5324509,0.14605965,1.0,0.48949838,0.4097415,0.47014266,0.526184,1.0,0.5462315,0.56641346,0.18424156,0.07410362,0.6328217,0.4458506
lmwjmxgs_2.png,sad,0,0.23899002,0.13871637,0.43751827,0.2786202,0.37199304,0.0,0.4090278,0.098727435,1.0,0.22732083,0.5716711,0.33101255,0.46347252,1.0,0.3624034,0.54318494,0.19781242,0.13979493,0.24986376,0.21457013
lnljdcei_2.png,sad,0,0.3405749,0.4602524,0.13638505,0.6313022,0.16439891,1.0,0.21351494,0.37014046,0.0,0.11209627,0.24920891,0.29178023,0.46531036,0.0,0.41780946,0.3461069,0.04976775,0.31102845,0.1859187,0.11491982
mbpkukxf_2.png,sad,0,0.2807601,0.13875528,0.4223559,0.64550954,0.1705009,0.0,0.14137231,0.84663117,1.0,0.13824342,0.70850676,0.17804617,0.5164126,0.0,0.5851582,0.7764964,0.0586929,0.3488907,0.02712788,0.030988563
mdwklmfe_2.png,sad,0,0.31096965,0.3587194,0.18107957,0.37933645,0.2409306,0.0,0.28036502,0.10263289,1.0,0.1992929,0.420016,0.49172428,0.4608779,0.0,0.1712619,0.37970942,0.121944316,0.15531263,0.08523227,0.3817479
mgmhewpi_2.png,sad,0,0.3938309,0.1637117,0.56240904,0.30491528,0.24337092,0.0,0.492905,0.20308219,0.0,0.13035937,0.5080376,0.2024228,0.41827896,0.0,0.3857211,0.44467437,0.5853462,0.13713732,0.124350585,0.56793505
mszjzndp_2.png,sad,0,0.242051,0.10842105,0.38598636,0.3183546,0.18690273,0.0,0.2518578,0.042825565,1.0,0.1357046,0.38230506,0.280495,0.5453598,0.0,0.4567461,0.43984142,0.23921795,0.0755078,0.16246817,0.14694998
nmxvfgbt_2.png,sad,0,0.546032,0.3534002,0.4065485,0.3903294,0.13534509,1.0,0.39399207,0.027170857,0.0,0.23104437,0.2578185,0.09973749,0.41886902,0.0,0.74188465,0.44702622,0.28744268,0.16610704,0.41743028,0.28481942
otedctne_2.png,sad,0,0.33368316,0.3404042,0.3706746,0.26287943,0.25960845,0.0,0.29345596,0.08993022,1.0,0.13053027,0.43129164,0.17836906,0.43486407,0.0,0.5191678,0.46673813,0.027665753,0.14556001,0.27754343,0.12724027
pbtcbhfl_2.png,sad,0,0.41603604,0.38078934,0.55085963,0.31413776,0.16168596,0.0,0.4004088,0.034037266,0.0,0.1201454,0.2810992,0.0692941,0.32209027,0.0,0.51455027,0.3530037,0.117468946,0.22704367,0.09611333,0.38521042
pftrgkun_2.png,sad,0,0.42891264,0.28844145,0.60478014,0.28229874,0.2506744,0.0,0.4766923,0.008882695,0.0,0.35003245,0.34042796,0.2322008,0.5349801,0.0,0.6142004,0.3552303,0.26673928,0.12689422,0.114883706,0.337728
pmlwscef_2.png,sad,0,0.22694643,0.28065625,0.6425395,0.3273381,0.30932724,1.0,0.43134528,0.7035707,0.0,0.14574675,0.47263604,0.21351543,0.4384512,0.0,0.38408822,0.491026,0.61225945,0.080401264,0.50261056,0.5627562
qfjegtup_2.png,sad,0,0.36267245,0.3330695,0.7341238,0.30637804,0.26385763,0.0,0.3587125,0.069695026,1.0,0.23164938,0.602439,0.47964564,0.3517409,0.0,0.3867127,0.49350965,0.09667229,0.068481155,0.2684039,0.1279656
qnswmqpk_2.png,sad,0,0.33032137,0.1653534,0.7435416,0.30593958,0.27743253,0.0,0.5497029,0.24626143,0.0,0.18107575,0.5291881,0.2999635,0.58245754,0.0,0.46542904,0.6548696,0.57225287,0.120176554,0.62122476,0.5718406
qovdggnh_2.png,sad,0,0.2632959,0.31662816,0.5671567,0.31167147,0.5787038,0.0,0.73472124,0.92231953,0.0,0.74663156,0.43334198,0.30208138,0.59025466,0.0,0.5215096,0.4537103,0.2330175,0.047602084,0.07152781,0.36415547
qrmsnthw_2.png,sad,0,0.3604843,0.3233481,0.44463763,0.29462096,0.3565273,1.0,0.29464373,0.7098022,1.0,0.17998226,0.22110634,0.63140994,0.34754702,0.0,0.1964138,0.21019788,0.19220217,0.27773258,0.4065084,0.5402389
rgqvowue_2.png,sad,0,0.28369683,0.15836395,0.28949463,0.28952172,0.3196521,1.0,0.22611783,0.06458632,0.0,0.07014135,0.4746834,0.3459311,0.43298027,0.0,0.36026156,0.4126637,0.018101344,0.2114545,0.18675686,0.26450586
saxysdrh_2.png,sad,0,0.4042261,0.25677565,0.30376405,0.33870876,0.30667156,0.0,0.4036917,0.30604348,0.0,0.36464506,0.32844135,0.29047278,0.5281429,0.0,0.40259436,0.33637303,0.28774878,0.14352347,0.17213307,0.154451
sfsnvsyj_2.png,sad,0,0.37952515,0.25546634,0.21673606,0.42023292,0.25567555,1.0,0.36159807,0.001961403,0.0,0.0787776,0.43256703,0.23259512,0.40476817,0.0,0.41884783,0.2884248,0.16002844,0.022967903,0.15041271,0.17384025
sgivjcsr_2.png,sad,0,0.33445045,0.25300342,0.5759324,0.31979033,0.15584347,1.0,0.42829674,0.8388394,1.0,0.29873264,0.68031317,0.6588552,0.53936094,0.0,0.65099293,0.76029897,0.00094118057,0.047317807,0.4747405,0.19173053
sortwxan_2.png,sad,0,0.32249257,0.28621814,0.36552516,0.5373217,0.08954399,0.0,0.13903189,0.0020192128,0.0,0.02028577,0.31397295,0.4451913,0.29472977,0.0,0.29487917,0.21055187,0.89365625,0.22104919,0.08601997,0.03233285
tlzpswvk_2.png,sad,0,0.28723937,0.12758088,0.31385395,0.31140783,0.28126103,1.0,0.38832945,0.020479465,0.0,0.21208856,0.3397715,0.09845751,0.4083108,0.0,0.41834664,0.3103443,0.21234767,0.18921034,0.15261191,0.6010696
uagwnvpg_2.png,sad,0,0.2522414,0.2270219,0.15878512,0.34814137,0.246953,0.0,0.31811154,0.71200377,1.0,0.19491813,0.32158428,0.3882018,0.41242763,0.0,0.25974497,0.31907785,0.81018066,0.24451752,0.06918261,0.20421377
ufkqxvyz_2.png,sad,0,0.31087106,0.30443284,0.053094886,0.46845454,0.2006923,0.0,0.2735286,0.01016023,0.0,0.30776,0.42271122,0.24338877,0.43176138,0.0,0.50475603,0.29277852,0.13894302,0.07196707,0.09172899,0.11682646
